"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Wisconsin"	"55"	"2002"	"2002"	"Female"	"F"	52	2751697	1.9
	"Wisconsin"	"55"	"2002"	"2002"	"Male"	"M"	386	2693465	14.3
	"Wisconsin"	"55"	"2003"	"2003"	"Female"	"F"	54	2766901	2.0
	"Wisconsin"	"55"	"2003"	"2003"	"Male"	"M"	408	2712302	15.0
	"Wisconsin"	"55"	"2004"	"2004"	"Female"	"F"	57	2782678	2.0
	"Wisconsin"	"55"	"2004"	"2004"	"Male"	"M"	354	2731348	13.0
	"Wisconsin"	"55"	"2005"	"2005"	"Female"	"F"	46	2797061	1.6
	"Wisconsin"	"55"	"2005"	"2005"	"Male"	"M"	424	2749105	15.4
	"Wisconsin"	"55"	"2006"	"2006"	"Female"	"F"	46	2812276	1.6
	"Wisconsin"	"55"	"2006"	"2006"	"Male"	"M"	369	2765379	13.3
	"Wisconsin"	"55"	"2007"	"2007"	"Female"	"F"	71	2827782	2.5
	"Wisconsin"	"55"	"2007"	"2007"	"Male"	"M"	411	2782993	14.8
	"Wisconsin"	"55"	"2008"	"2008"	"Female"	"F"	63	2842268	2.2
	"Wisconsin"	"55"	"2008"	"2008"	"Male"	"M"	372	2798728	13.3
	"Wisconsin"	"55"	"2009"	"2009"	"Female"	"F"	68	2856103	2.4
	"Wisconsin"	"55"	"2009"	"2009"	"Male"	"M"	385	2813161	13.7
	"Wisconsin"	"55"	"2010"	"2010"	"Female"	"F"	51	2864586	1.8
	"Wisconsin"	"55"	"2010"	"2010"	"Male"	"M"	441	2822400	15.6
	"Wisconsin"	"55"	"2011"	"2011"	"Female"	"F"	52	2875152	1.8
	"Wisconsin"	"55"	"2011"	"2011"	"Male"	"M"	390	2834488	13.8
	"Wisconsin"	"55"	"2012"	"2012"	"Female"	"F"	43	2882702	1.5
	"Wisconsin"	"55"	"2012"	"2012"	"Male"	"M"	434	2843475	15.3
	"Wisconsin"	"55"	"2013"	"2013"	"Female"	"F"	63	2890443	2.2
	"Wisconsin"	"55"	"2013"	"2013"	"Male"	"M"	500	2852411	17.5
	"Wisconsin"	"55"	"2014"	"2014"	"Female"	"F"	63	2897246	2.2
	"Wisconsin"	"55"	"2014"	"2014"	"Male"	"M"	418	2861131	14.6
	"Wisconsin"	"55"	"2015"	"2015"	"Female"	"F"	70	2900825	2.4
	"Wisconsin"	"55"	"2015"	"2015"	"Male"	"M"	538	2867066	18.8
	"Wisconsin"	"55"	"2016"	"2016"	"Female"	"F"	83	2905282	2.9
	"Wisconsin"	"55"	"2016"	"2016"	"Male"	"M"	573	2873426	19.9
	"Wyoming"	"56"	"1999"	"1999"	"Female"	"F"	11	244518	4.5 (Unreliable)
	"Wyoming"	"56"	"1999"	"1999"	"Male"	"M"	61	247262	24.7
	"Wyoming"	"56"	"2000"	"2000"	"Female"	"F"	11	245408	4.5 (Unreliable)
	"Wyoming"	"56"	"2000"	"2000"	"Male"	"M"	47	248374	18.9
	"Wyoming"	"56"	"2001"	"2001"	"Male"	"M"	61	249330	24.5
	"Wyoming"	"56"	"2002"	"2002"	"Female"	"F"	14	247785	5.7 (Unreliable)
	"Wyoming"	"56"	"2002"	"2002"	"Male"	"M"	81	252232	32.1
	"Wyoming"	"56"	"2003"	"2003"	"Male"	"M"	82	254325	32.2
	"Wyoming"	"56"	"2004"	"2004"	"Male"	"M"	47	257600	18.2
	"Wyoming"	"56"	"2005"	"2005"	"Female"	"F"	17	253726	6.7 (Unreliable)
	"Wyoming"	"56"	"2005"	"2005"	"Male"	"M"	54	260431	20.7
	"Wyoming"	"56"	"2006"	"2006"	"Female"	"F"	10	257361	3.9 (Unreliable)
	"Wyoming"	"56"	"2006"	"2006"	"Male"	"M"	70	265306	26.4
	"Wyoming"	"56"	"2007"	"2007"	"Male"	"M"	66	272100	24.3
	"Wyoming"	"56"	"2008"	"2008"	"Female"	"F"	12	267982	4.5 (Unreliable)
	"Wyoming"	"56"	"2008"	"2008"	"Male"	"M"	81	278061	29.1
	"Wyoming"	"56"	"2009"	"2009"	"Female"	"F"	13	274046	4.7 (Unreliable)
	"Wyoming"	"56"	"2009"	"2009"	"Male"	"M"	83	285805	29.0
	"Wyoming"	"56"	"2010"	"2010"	"Female"	"F"	16	276189	5.8 (Unreliable)
	"Wyoming"	"56"	"2010"	"2010"	"Male"	"M"	76	287437	26.4
	"Wyoming"	"56"	"2011"	"2011"	"Female"	"F"	13	278236	4.7 (Unreliable)
	"Wyoming"	"56"	"2011"	"2011"	"Male"	"M"	83	289489	28.7
	"Wyoming"	"56"	"2012"	"2012"	"Female"	"F"	14	282336	5.0 (Unreliable)
	"Wyoming"	"56"	"2012"	"2012"	"Male"	"M"	103	294429	35.0
	"Wyoming"	"56"	"2013"	"2013"	"Female"	"F"	14	285466	4.9 (Unreliable)
	"Wyoming"	"56"	"2013"	"2013"	"Male"	"M"	88	297218	29.6
	"Wyoming"	"56"	"2014"	"2014"	"Female"	"F"	17	285686	6.0 (Unreliable)
	"Wyoming"	"56"	"2014"	"2014"	"Male"	"M"	74	297956	24.8
	"Wyoming"	"56"	"2015"	"2015"	"Female"	"F"	17	286855	5.9 (Unreliable)
	"Wyoming"	"56"	"2015"	"2015"	"Male"	"M"	95	299700	31.7
	"Wyoming"	"56"	"2016"	"2016"	"Female"	"F"	16	286559	5.6 (Unreliable)
	"Wyoming"	"56"	"2016"	"2016"	"Male"	"M"	85	298942	28.4
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Injury Intent: Unintentional; Suicide; Homicide; Undetermined ; Non-Injury, no intent classified"
"Injury Mechanism & All Other Leading Causes: Firearm"
"Group By: State; Year; Gender"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Dec 30, 2019 9:44:08 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2016 on CDC WONDER Online Database, released June 2017. Data are from the Compressed Mortality File 1999-2016 Series 20 No."
"2U, 2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Dec 30, 2019 9:44:08 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Due to confidentiality constraints, sub-national death counts and rates are suppressed when the number of deaths is less than"
"10. Figures representing infant deaths and births have additional constraints for national and local data. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2015 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2015 series released by NCHS on June 28, 2016."
"4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"5. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2014-Revision."
"6. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/cmf.html#California-Reporting-Anomalies."
"7. Circumstances in Georgia for the years 2008-2009 have resulted in unusually high death counts for the ICD-10 cause of death"
"code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data. More"
"information: http://wonder.cdc.gov/wonder/help/cmf.html#Georgia-Reporting-Anomalies."
"8. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/cmf.html#New-Jersey-Reporting-Anomalies."
