"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate
	"North Dakota"	"38"	"2000"	"2000"	"Suicide"	"2"	35	642200	5.5
	"North Dakota"	"38"	"2001"	"2001"	"Suicide"	"2"	41	639062	6.4
	"North Dakota"	"38"	"2002"	"2002"	"Suicide"	"2"	53	638168	8.3
	"North Dakota"	"38"	"2003"	"2003"	"Suicide"	"2"	41	638817	6.4
	"North Dakota"	"38"	"2003"	"2003"	"Homicide"	"3"	12	638817	1.9 (Unreliable)
	"North Dakota"	"38"	"2004"	"2004"	"Suicide"	"2"	41	644705	6.4
	"North Dakota"	"38"	"2005"	"2005"	"Suicide"	"2"	56	646089	8.7
	"North Dakota"	"38"	"2006"	"2006"	"Suicide"	"2"	41	649422	6.3
	"North Dakota"	"38"	"2007"	"2007"	"Suicide"	"2"	49	652822	7.5
	"North Dakota"	"38"	"2008"	"2008"	"Suicide"	"2"	55	657569	8.4
	"North Dakota"	"38"	"2009"	"2009"	"Suicide"	"2"	50	664968	7.5
	"North Dakota"	"38"	"2010"	"2010"	"Suicide"	"2"	56	672591	8.3
	"North Dakota"	"38"	"2011"	"2011"	"Suicide"	"2"	51	685476	7.4
	"North Dakota"	"38"	"2012"	"2012"	"Suicide"	"2"	63	702087	9.0
	"North Dakota"	"38"	"2013"	"2013"	"Suicide"	"2"	76	724019	10.5
	"North Dakota"	"38"	"2014"	"2014"	"Suicide"	"2"	85	739904	11.5
	"North Dakota"	"38"	"2015"	"2015"	"Suicide"	"2"	76	756835	10.0
	"North Dakota"	"38"	"2015"	"2015"	"Homicide"	"3"	11	756835	1.5 (Unreliable)
	"North Dakota"	"38"	"2016"	"2016"	"Suicide"	"2"	75	757952	9.9
	"North Dakota"	"38"	"2016"	"2016"	"Homicide"	"3"	10	757952	1.3 (Unreliable)
	"Ohio"	"39"	"1999"	"1999"	"Unintentional"	"1"	34	11335454	0.3
	"Ohio"	"39"	"1999"	"1999"	"Suicide"	"2"	626	11335454	5.5
	"Ohio"	"39"	"1999"	"1999"	"Homicide"	"3"	256	11335454	2.3
	"Ohio"	"39"	"1999"	"1999"	"Undetermined "	"4"	11	11335454	0.1 (Unreliable)
	"Ohio"	"39"	"2000"	"2000"	"Unintentional"	"1"	35	11353140	0.3
	"Ohio"	"39"	"2000"	"2000"	"Suicide"	"2"	584	11353140	5.1
	"Ohio"	"39"	"2000"	"2000"	"Homicide"	"3"	253	11353140	2.2
	"Ohio"	"39"	"2000"	"2000"	"Undetermined "	"4"	11	11353140	0.1 (Unreliable)
	"Ohio"	"39"	"2001"	"2001"	"Unintentional"	"1"	26	11387404	0.2
	"Ohio"	"39"	"2001"	"2001"	"Suicide"	"2"	671	11387404	5.9
	"Ohio"	"39"	"2001"	"2001"	"Homicide"	"3"	316	11387404	2.8
	"Ohio"	"39"	"2002"	"2002"	"Unintentional"	"1"	19	11407889	0.2 (Unreliable)
	"Ohio"	"39"	"2002"	"2002"	"Suicide"	"2"	675	11407889	5.9
	"Ohio"	"39"	"2002"	"2002"	"Homicide"	"3"	353	11407889	3.1
	"Ohio"	"39"	"2002"	"2002"	"Undetermined "	"4"	12	11407889	0.1 (Unreliable)
	"Ohio"	"39"	"2003"	"2003"	"Unintentional"	"1"	21	11434788	0.2
	"Ohio"	"39"	"2003"	"2003"	"Suicide"	"2"	572	11434788	5.0
	"Ohio"	"39"	"2003"	"2003"	"Homicide"	"3"	321	11434788	2.8
	"Ohio"	"39"	"2004"	"2004"	"Unintentional"	"1"	20	11452251	0.2
	"Ohio"	"39"	"2004"	"2004"	"Suicide"	"2"	657	11452251	5.7
	"Ohio"	"39"	"2004"	"2004"	"Homicide"	"3"	340	11452251	3.0
	"Ohio"	"39"	"2004"	"2004"	"Undetermined "	"4"	10	11452251	0.1 (Unreliable)
	"Ohio"	"39"	"2005"	"2005"	"Unintentional"	"1"	24	11463320	0.2
	"Ohio"	"39"	"2005"	"2005"	"Suicide"	"2"	668	11463320	5.8
	"Ohio"	"39"	"2005"	"2005"	"Homicide"	"3"	408	11463320	3.6
	"Ohio"	"39"	"2006"	"2006"	"Unintentional"	"1"	25	11481213	0.2
	"Ohio"	"39"	"2006"	"2006"	"Suicide"	"2"	626	11481213	5.5
	"Ohio"	"39"	"2006"	"2006"	"Homicide"	"3"	451	11481213	3.9
	"Ohio"	"39"	"2007"	"2007"	"Unintentional"	"1"	14	11500468	0.1 (Unreliable)
	"Ohio"	"39"	"2007"	"2007"	"Suicide"	"2"	659	11500468	5.7
	"Ohio"	"39"	"2007"	"2007"	"Homicide"	"3"	413	11500468	3.6
	"Ohio"	"39"	"2008"	"2008"	"Unintentional"	"1"	12	11515391	0.1 (Unreliable)
	"Ohio"	"39"	"2008"	"2008"	"Suicide"	"2"	684	11515391	5.9
	"Ohio"	"39"	"2008"	"2008"	"Homicide"	"3"	402	11515391	3.5
	"Ohio"	"39"	"2009"	"2009"	"Unintentional"	"1"	19	11528896	0.2 (Unreliable)
	"Ohio"	"39"	"2009"	"2009"	"Suicide"	"2"	590	11528896	5.1
	"Ohio"	"39"	"2009"	"2009"	"Homicide"	"3"	366	11528896	3.2
	"Ohio"	"39"	"2010"	"2010"	"Suicide"	"2"	724	11536504	6.3
	"Ohio"	"39"	"2010"	"2010"	"Homicide"	"3"	396	11536504	3.4
	"Ohio"	"39"	"2010"	"2010"	"Undetermined "	"4"	10	11536504	0.1 (Unreliable)
	"Ohio"	"39"	"2011"	"2011"	"Unintentional"	"1"	18	11544824	0.2 (Unreliable)
	"Ohio"	"39"	"2011"	"2011"	"Suicide"	"2"	726	11544824	6.3
	"Ohio"	"39"	"2011"	"2011"	"Homicide"	"3"	453	11544824	3.9
	"Ohio"	"39"	"2011"	"2011"	"Undetermined "	"4"	10	11544824	0.1 (Unreliable)
	"Ohio"	"39"	"2012"	"2012"	"Suicide"	"2"	784	11550839	6.8
	"Ohio"	"39"	"2012"	"2012"	"Homicide"	"3"	437	11550839	3.8
	"Ohio"	"39"	"2012"	"2012"	"Undetermined "	"4"	18	11550839	0.2 (Unreliable)
	"Ohio"	"39"	"2013"	"2013"	"Unintentional"	"1"	21	11570022	0.2
	"Ohio"	"39"	"2013"	"2013"	"Suicide"	"2"	800	11570022	6.9
	"Ohio"	"39"	"2013"	"2013"	"Homicide"	"3"	447	11570022	3.9
	"Ohio"	"39"	"2014"	"2014"	"Unintentional"	"1"	18	11594408	0.2 (Unreliable)
	"Ohio"	"39"	"2014"	"2014"	"Suicide"	"2"	744	11594408	6.4
	"Ohio"	"39"	"2014"	"2014"	"Homicide"	"3"	422	11594408	3.6
	"Ohio"	"39"	"2014"	"2014"	"Undetermined "	"4"	10	11594408	0.1 (Unreliable)
	"Ohio"	"39"	"2015"	"2015"	"Unintentional"	"1"	15	11605090	0.1 (Unreliable)
	"Ohio"	"39"	"2015"	"2015"	"Suicide"	"2"	861	11605090	7.4
	"Ohio"	"39"	"2015"	"2015"	"Homicide"	"3"	484	11605090	4.2
	"Ohio"	"39"	"2015"	"2015"	"Undetermined "	"4"	19	11605090	0.2 (Unreliable)
	"Ohio"	"39"	"2016"	"2016"	"Unintentional"	"1"	12	11614373	0.1 (Unreliable)
	"Ohio"	"39"	"2016"	"2016"	"Suicide"	"2"	926	11614373	8.0
	"Ohio"	"39"	"2016"	"2016"	"Homicide"	"3"	557	11614373	4.8
	"Ohio"	"39"	"2016"	"2016"	"Undetermined "	"4"	14	11614373	0.1 (Unreliable)
	"Oklahoma"	"40"	"1999"	"1999"	"Unintentional"	"1"	28	3437147	0.8
	"Oklahoma"	"40"	"1999"	"1999"	"Suicide"	"2"	317	3437147	9.2
	"Oklahoma"	"40"	"1999"	"1999"	"Homicide"	"3"	150	3437147	4.4
	"Oklahoma"	"40"	"2000"	"2000"	"Unintentional"	"1"	21	3450654	0.6
	"Oklahoma"	"40"	"2000"	"2000"	"Suicide"	"2"	301	3450654	8.7
	"Oklahoma"	"40"	"2000"	"2000"	"Homicide"	"3"	115	3450654	3.3
	"Oklahoma"	"40"	"2001"	"2001"	"Unintentional"	"1"	13	3467100	0.4 (Unreliable)
	"Oklahoma"	"40"	"2001"	"2001"	"Suicide"	"2"	332	3467100	9.6
	"Oklahoma"	"40"	"2001"	"2001"	"Homicide"	"3"	126	3467100	3.6
	"Oklahoma"	"40"	"2002"	"2002"	"Unintentional"	"1"	13	3489080	0.4 (Unreliable)
	"Oklahoma"	"40"	"2002"	"2002"	"Suicide"	"2"	312	3489080	8.9
	"Oklahoma"	"40"	"2002"	"2002"	"Homicide"	"3"	113	3489080	3.2
	"Oklahoma"	"40"	"2003"	"2003"	"Unintentional"	"1"	15	3504892	0.4 (Unreliable)
	"Oklahoma"	"40"	"2003"	"2003"	"Suicide"	"2"	281	3504892	8.0
	"Oklahoma"	"40"	"2003"	"2003"	"Homicide"	"3"	139	3504892	4.0
	"Oklahoma"	"40"	"2004"	"2004"	"Unintentional"	"1"	10	3525233	0.3 (Unreliable)
	"Oklahoma"	"40"	"2004"	"2004"	"Suicide"	"2"	312	3525233	8.9
	"Oklahoma"	"40"	"2004"	"2004"	"Homicide"	"3"	124	3525233	3.5
	"Oklahoma"	"40"	"2005"	"2005"	"Unintentional"	"1"	16	3548597	0.5 (Unreliable)
	"Oklahoma"	"40"	"2005"	"2005"	"Suicide"	"2"	302	3548597	8.5
	"Oklahoma"	"40"	"2005"	"2005"	"Homicide"	"3"	136	3548597	3.8
	"Oklahoma"	"40"	"2006"	"2006"	"Suicide"	"2"	314	3594090	8.7
	"Oklahoma"	"40"	"2006"	"2006"	"Homicide"	"3"	152	3594090	4.2
	"Oklahoma"	"40"	"2007"	"2007"	"Suicide"	"2"	315	3634349	8.7
	"Oklahoma"	"40"	"2007"	"2007"	"Homicide"	"3"	151	3634349	4.2
	"Oklahoma"	"40"	"2008"	"2008"	"Unintentional"	"1"	12	3668976	0.3 (Unreliable)
	"Oklahoma"	"40"	"2008"	"2008"	"Suicide"	"2"	346	3668976	9.4
	"Oklahoma"	"40"	"2008"	"2008"	"Homicide"	"3"	147	3668976	4.0
	"Oklahoma"	"40"	"2009"	"2009"	"Unintentional"	"1"	15	3717572	0.4 (Unreliable)
	"Oklahoma"	"40"	"2009"	"2009"	"Suicide"	"2"	363	3717572	9.8
	"Oklahoma"	"40"	"2009"	"2009"	"Homicide"	"3"	148	3717572	4.0
	"Oklahoma"	"40"	"2010"	"2010"	"Unintentional"	"1"	24	3751351	0.6
	"Oklahoma"	"40"	"2010"	"2010"	"Suicide"	"2"	376	3751351	10.0
	"Oklahoma"	"40"	"2010"	"2010"	"Homicide"	"3"	131	3751351	3.5
	"Oklahoma"	"40"	"2011"	"2011"	"Unintentional"	"1"	18	3786274	0.5 (Unreliable)
	"Oklahoma"	"40"	"2011"	"2011"	"Suicide"	"2"	440	3786274	11.6
	"Oklahoma"	"40"	"2011"	"2011"	"Homicide"	"3"	166	3786274	4.4
	"Oklahoma"	"40"	"2012"	"2012"	"Unintentional"	"1"	12	3817054	0.3 (Unreliable)
	"Oklahoma"	"40"	"2012"	"2012"	"Suicide"	"2"	411	3817054	10.8
	"Oklahoma"	"40"	"2012"	"2012"	"Homicide"	"3"	188	3817054	4.9
	"Oklahoma"	"40"	"2013"	"2013"	"Unintentional"	"1"	15	3852415	0.4 (Unreliable)
	"Oklahoma"	"40"	"2013"	"2013"	"Suicide"	"2"	433	3852415	11.2
	"Oklahoma"	"40"	"2013"	"2013"	"Homicide"	"3"	178	3852415	4.6
	"Oklahoma"	"40"	"2014"	"2014"	"Unintentional"	"1"	15	3877499	0.4 (Unreliable)
	"Oklahoma"	"40"	"2014"	"2014"	"Suicide"	"2"	435	3877499	11.2
	"Oklahoma"	"40"	"2014"	"2014"	"Homicide"	"3"	157	3877499	4.0
	"Oklahoma"	"40"	"2015"	"2015"	"Suicide"	"2"	468	3907414	12.0
	"Oklahoma"	"40"	"2015"	"2015"	"Homicide"	"3"	221	3907414	5.7
	"Oklahoma"	"40"	"2016"	"2016"	"Suicide"	"2"	517	3923561	13.2
	"Oklahoma"	"40"	"2016"	"2016"	"Homicide"	"3"	238	3923561	6.1
	"Oregon"	"41"	"1999"	"1999"	"Unintentional"	"1"	13	3393941	0.4 (Unreliable)
	"Oregon"	"41"	"1999"	"1999"	"Suicide"	"2"	309	3393941	9.1
	"Oregon"	"41"	"1999"	"1999"	"Homicide"	"3"	60	3393941	1.8
	"Oregon"	"41"	"2000"	"2000"	"Suicide"	"2"	302	3421399	8.8
	"Oregon"	"41"	"2000"	"2000"	"Homicide"	"3"	62	3421399	1.8
	"Oregon"	"41"	"2001"	"2001"	"Unintentional"	"1"	18	3467937	0.5 (Unreliable)
	"Oregon"	"41"	"2001"	"2001"	"Suicide"	"2"	280	3467937	8.1
	"Oregon"	"41"	"2001"	"2001"	"Homicide"	"3"	47	3467937	1.4
	"Oregon"	"41"	"2002"	"2002"	"Suicide"	"2"	291	3513424	8.3
	"Oregon"	"41"	"2002"	"2002"	"Homicide"	"3"	64	3513424	1.8
	"Oregon"	"41"	"2003"	"2003"	"Suicide"	"2"	331	3547376	9.3
	"Oregon"	"41"	"2003"	"2003"	"Homicide"	"3"	52	3547376	1.5
	"Oregon"	"41"	"2004"	"2004"	"Unintentional"	"1"	10	3569463	0.3 (Unreliable)
	"Oregon"	"41"	"2004"	"2004"	"Suicide"	"2"	299	3569463	8.4
	"Oregon"	"41"	"2004"	"2004"	"Homicide"	"3"	65	3569463	1.8
	"Oregon"	"41"	"2005"	"2005"	"Suicide"	"2"	319	3613202	8.8
	"Oregon"	"41"	"2005"	"2005"	"Homicide"	"3"	54	3613202	1.5
	"Oregon"	"41"	"2006"	"2006"	"Suicide"	"2"	307	3670883	8.4
	"Oregon"	"41"	"2006"	"2006"	"Homicide"	"3"	63	3670883	1.7
	"Oregon"	"41"	"2007"	"2007"	"Suicide"	"2"	327	3722417	8.8
	"Oregon"	"41"	"2007"	"2007"	"Homicide"	"3"	43	3722417	1.2
	"Oregon"	"41"	"2008"	"2008"	"Suicide"	"2"	319	3768748	8.5
	"Oregon"	"41"	"2008"	"2008"	"Homicide"	"3"	49	3768748	1.3
	"Oregon"	"41"	"2009"	"2009"	"Suicide"	"2"	345	3808600	9.1
	"Oregon"	"41"	"2009"	"2009"	"Homicide"	"3"	55	3808600	1.4
	"Oregon"	"41"	"2010"	"2010"	"Suicide"	"2"	376	3831074	9.8
	"Oregon"	"41"	"2010"	"2010"	"Homicide"	"3"	60	3831074	1.6
	"Oregon"	"41"	"2011"	"2011"	"Suicide"	"2"	343	3868031	8.9
	"Oregon"	"41"	"2011"	"2011"	"Homicide"	"3"	62	3868031	1.6
	"Oregon"	"41"	"2012"	"2012"	"Suicide"	"2"	367	3899116	9.4
	"Oregon"	"41"	"2012"	"2012"	"Homicide"	"3"	53	3899116	1.4
	"Oregon"	"41"	"2013"	"2013"	"Suicide"	"2"	389	3925751	9.9
	"Oregon"	"41"	"2013"	"2013"	"Homicide"	"3"	54	3925751	1.4
	"Oregon"	"41"	"2014"	"2014"	"Suicide"	"2"	422	3968371	10.6
	"Oregon"	"41"	"2014"	"2014"	"Homicide"	"3"	53	3968371	1.3
	"Oregon"	"41"	"2015"	"2015"	"Suicide"	"2"	373	4024634	9.3
	"Oregon"	"41"	"2015"	"2015"	"Homicide"	"3"	94	4024634	2.3
	"Oregon"	"41"	"2016"	"2016"	"Suicide"	"2"	414	4093465	10.1
	"Oregon"	"41"	"2016"	"2016"	"Homicide"	"3"	78	4093465	1.9
	"Pennsylvania"	"42"	"1999"	"1999"	"Unintentional"	"1"	36	12263805	0.3
	"Pennsylvania"	"42"	"1999"	"1999"	"Suicide"	"2"	709	12263805	5.8
	"Pennsylvania"	"42"	"1999"	"1999"	"Homicide"	"3"	428	12263805	3.5
	"Pennsylvania"	"42"	"1999"	"1999"	"Undetermined "	"4"	10	12263805	0.1 (Unreliable)
	"Pennsylvania"	"42"	"2000"	"2000"	"Unintentional"	"1"	42	12281054	0.3
	"Pennsylvania"	"42"	"2000"	"2000"	"Suicide"	"2"	756	12281054	6.2
	"Pennsylvania"	"42"	"2000"	"2000"	"Homicide"	"3"	439	12281054	3.6
	"Pennsylvania"	"42"	"2001"	"2001"	"Unintentional"	"1"	23	12298970	0.2
	"Pennsylvania"	"42"	"2001"	"2001"	"Suicide"	"2"	684	12298970	5.6
	"Pennsylvania"	"42"	"2001"	"2001"	"Homicide"	"3"	444	12298970	3.6
	"Pennsylvania"	"42"	"2001"	"2001"	"Undetermined "	"4"	13	12298970	0.1 (Unreliable)
	"Pennsylvania"	"42"	"2002"	"2002"	"Unintentional"	"1"	25	12331031	0.2
	"Pennsylvania"	"42"	"2002"	"2002"	"Suicide"	"2"	720	12331031	5.8
	"Pennsylvania"	"42"	"2002"	"2002"	"Homicide"	"3"	456	12331031	3.7
	"Pennsylvania"	"42"	"2002"	"2002"	"Undetermined "	"4"	10	12331031	0.1 (Unreliable)
	"Pennsylvania"	"42"	"2003"	"2003"	"Unintentional"	"1"	20	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Suicide"	"2"	724	12374658	5.9
	"Pennsylvania"	"42"	"2003"	"2003"	"Homicide"	"3"	467	12374658	3.8
	"Pennsylvania"	"42"	"2003"	"2003"	"Undetermined "	"4"	11	12374658	0.1 (Unreliable)
	"Pennsylvania"	"42"	"2004"	"2004"	"Unintentional"	"1"	26	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Suicide"	"2"	722	12410722	5.8
	"Pennsylvania"	"42"	"2004"	"2004"	"Homicide"	"3"	504	12410722	4.1
	"Pennsylvania"	"42"	"2004"	"2004"	"Undetermined "	"4"	10	12410722	0.1 (Unreliable)
	"Pennsylvania"	"42"	"2005"	"2005"	"Unintentional"	"1"	32	12449990	0.3
	"Pennsylvania"	"42"	"2005"	"2005"	"Suicide"	"2"	768	12449990	6.2
	"Pennsylvania"	"42"	"2005"	"2005"	"Homicide"	"3"	535	12449990	4.3
	"Pennsylvania"	"42"	"2005"	"2005"	"Undetermined "	"4"	10	12449990	0.1 (Unreliable)
	"Pennsylvania"	"42"	"2006"	"2006"	"Unintentional"	"1"	30	12510809	0.2
	"Pennsylvania"	"42"	"2006"	"2006"	"Suicide"	"2"	734	12510809	5.9
	"Pennsylvania"	"42"	"2006"	"2006"	"Homicide"	"3"	593	12510809	4.7
	"Pennsylvania"	"42"	"2007"	"2007"	"Unintentional"	"1"	23	12563937	0.2
	"Pennsylvania"	"42"	"2007"	"2007"	"Suicide"	"2"	719	12563937	5.7
	"Pennsylvania"	"42"	"2007"	"2007"	"Homicide"	"3"	554	12563937	4.4
	"Pennsylvania"	"42"	"2007"	"2007"	"Undetermined "	"4"	13	12563937	0.1 (Unreliable)
	"Pennsylvania"	"42"	"2008"	"2008"	"Unintentional"	"1"	32	12612285	0.3
	"Pennsylvania"	"42"	"2008"	"2008"	"Suicide"	"2"	770	12612285	6.1
	"Pennsylvania"	"42"	"2008"	"2008"	"Homicide"	"3"	524	12612285	4.2
	"Pennsylvania"	"42"	"2009"	"2009"	"Unintentional"	"1"	23	12666858	0.2
	"Pennsylvania"	"42"	"2009"	"2009"	"Suicide"	"2"	825	12666858	6.5
	"Pennsylvania"	"42"	"2009"	"2009"	"Homicide"	"3"	483	12666858	3.8
	"Pennsylvania"	"42"	"2010"	"2010"	"Unintentional"	"1"	32	12702379	0.3
	"Pennsylvania"	"42"	"2010"	"2010"	"Suicide"	"2"	762	12702379	6.0
	"Pennsylvania"	"42"	"2010"	"2010"	"Homicide"	"3"	501	12702379	3.9
	"Pennsylvania"	"42"	"2011"	"2011"	"Unintentional"	"1"	20	12744293	0.2
	"Pennsylvania"	"42"	"2011"	"2011"	"Suicide"	"2"	883	12744293	6.9
	"Pennsylvania"	"42"	"2011"	"2011"	"Homicide"	"3"	512	12744293	4.0
	"Pennsylvania"	"42"	"2011"	"2011"	"Undetermined "	"4"	11	12744293	0.1 (Unreliable)
	"Pennsylvania"	"42"	"2012"	"2012"	"Unintentional"	"1"	65	12771854	0.5
	"Pennsylvania"	"42"	"2012"	"2012"	"Suicide"	"2"	819	12771854	6.4
	"Pennsylvania"	"42"	"2012"	"2012"	"Homicide"	"3"	547	12771854	4.3
	"Pennsylvania"	"42"	"2013"	"2013"	"Unintentional"	"1"	22	12781338	0.2
	"Pennsylvania"	"42"	"2013"	"2013"	"Suicide"	"2"	918	12781338	7.2
	"Pennsylvania"	"42"	"2013"	"2013"	"Homicide"	"3"	486	12781338	3.8
	"Pennsylvania"	"42"	"2014"	"2014"	"Unintentional"	"1"	14	12790565	0.1 (Unreliable)
	"Pennsylvania"	"42"	"2014"	"2014"	"Suicide"	"2"	897	12790565	7.0
	"Pennsylvania"	"42"	"2014"	"2014"	"Homicide"	"3"	466	12790565	3.6
	"Pennsylvania"	"42"	"2015"	"2015"	"Unintentional"	"1"	16	12791904	0.1 (Unreliable)
	"Pennsylvania"	"42"	"2015"	"2015"	"Suicide"	"2"	932	12791904	7.3
	"Pennsylvania"	"42"	"2015"	"2015"	"Homicide"	"3"	522	12791904	4.1
	"Pennsylvania"	"42"	"2016"	"2016"	"Unintentional"	"1"	16	12784227	0.1 (Unreliable)
	"Pennsylvania"	"42"	"2016"	"2016"	"Suicide"	"2"	976	12784227	7.6
	"Pennsylvania"	"42"	"2016"	"2016"	"Homicide"	"3"	538	12784227	4.2
	"Pennsylvania"	"42"	"2016"	"2016"	"Undetermined "	"4"	10	12784227	0.1 (Unreliable)
	"Rhode Island"	"44"	"1999"	"1999"	"Suicide"	"2"	35	1040402	3.4
	"Rhode Island"	"44"	"1999"	"1999"	"Homicide"	"3"	21	1040402	2.0
	"Rhode Island"	"44"	"2000"	"2000"	"Suicide"	"2"	27	1048319	2.6
	"Rhode Island"	"44"	"2000"	"2000"	"Homicide"	"3"	27	1048319	2.6
	"Rhode Island"	"44"	"2001"	"2001"	"Suicide"	"2"	25	1057142	2.4
	"Rhode Island"	"44"	"2001"	"2001"	"Homicide"	"3"	20	1057142	1.9
	"Rhode Island"	"44"	"2002"	"2002"	"Suicide"	"2"	30	1065995	2.8
	"Rhode Island"	"44"	"2002"	"2002"	"Homicide"	"3"	25	1065995	2.3
	"Rhode Island"	"44"	"2003"	"2003"	"Suicide"	"2"	12	1071342	1.1 (Unreliable)
	"Rhode Island"	"44"	"2003"	"2003"	"Homicide"	"3"	21	1071342	2.0
	"Rhode Island"	"44"	"2004"	"2004"	"Suicide"	"2"	22	1074579	2.0
	"Rhode Island"	"44"	"2004"	"2004"	"Homicide"	"3"	18	1074579	1.7 (Unreliable)
	"Rhode Island"	"44"	"2005"	"2005"	"Suicide"	"2"	19	1067916	1.8 (Unreliable)
	"Rhode Island"	"44"	"2005"	"2005"	"Homicide"	"3"	19	1067916	1.8 (Unreliable)
	"Rhode Island"	"44"	"2006"	"2006"	"Suicide"	"2"	27	1063096	2.5
	"Rhode Island"	"44"	"2006"	"2006"	"Homicide"	"3"	19	1063096	1.8 (Unreliable)
	"Rhode Island"	"44"	"2007"	"2007"	"Suicide"	"2"	24	1057315	2.3
	"Rhode Island"	"44"	"2007"	"2007"	"Homicide"	"3"	13	1057315	1.2 (Unreliable)
	"Rhode Island"	"44"	"2008"	"2008"	"Suicide"	"2"	23	1055003	2.2
	"Rhode Island"	"44"	"2008"	"2008"	"Homicide"	"3"	19	1055003	1.8 (Unreliable)
	"Rhode Island"	"44"	"2009"	"2009"	"Suicide"	"2"	40	1053646	3.8
	"Rhode Island"	"44"	"2009"	"2009"	"Homicide"	"3"	14	1053646	1.3 (Unreliable)
	"Rhode Island"	"44"	"2010"	"2010"	"Suicide"	"2"	30	1052567	2.9
	"Rhode Island"	"44"	"2010"	"2010"	"Homicide"	"3"	17	1052567	1.6 (Unreliable)
	"Rhode Island"	"44"	"2011"	"2011"	"Suicide"	"2"	20	1052451	1.9
	"Rhode Island"	"44"	"2011"	"2011"	"Homicide"	"3"	12	1052451	1.1 (Unreliable)
	"Rhode Island"	"44"	"2012"	"2012"	"Suicide"	"2"	26	1052901	2.5
	"Rhode Island"	"44"	"2012"	"2012"	"Homicide"	"3"	15	1052901	1.4 (Unreliable)
	"Rhode Island"	"44"	"2013"	"2013"	"Suicide"	"2"	34	1053033	3.2
	"Rhode Island"	"44"	"2013"	"2013"	"Homicide"	"3"	18	1053033	1.7 (Unreliable)
	"Rhode Island"	"44"	"2014"	"2014"	"Suicide"	"2"	20	1054480	1.9
	"Rhode Island"	"44"	"2014"	"2014"	"Homicide"	"3"	13	1054480	1.2 (Unreliable)
	"Rhode Island"	"44"	"2015"	"2015"	"Suicide"	"2"	40	1055607	3.8
	"Rhode Island"	"44"	"2015"	"2015"	"Homicide"	"3"	10	1055607	0.9 (Unreliable)
	"Rhode Island"	"44"	"2016"	"2016"	"Suicide"	"2"	35	1056426	3.3
	"Rhode Island"	"44"	"2016"	"2016"	"Homicide"	"3"	13	1056426	1.2 (Unreliable)
	"South Carolina"	"45"	"1999"	"1999"	"Unintentional"	"1"	30	3974682	0.8
	"South Carolina"	"45"	"1999"	"1999"	"Suicide"	"2"	287	3974682	7.2
	"South Carolina"	"45"	"1999"	"1999"	"Homicide"	"3"	223	3974682	5.6
	"South Carolina"	"45"	"2000"	"2000"	"Unintentional"	"1"	18	4012012	0.4 (Unreliable)
	"South Carolina"	"45"	"2000"	"2000"	"Suicide"	"2"	297	4012012	7.4
	"South Carolina"	"45"	"2000"	"2000"	"Homicide"	"3"	169	4012012	4.2
	"South Carolina"	"45"	"2001"	"2001"	"Unintentional"	"1"	17	4064995	0.4 (Unreliable)
	"South Carolina"	"45"	"2001"	"2001"	"Suicide"	"2"	311	4064995	7.7
	"South Carolina"	"45"	"2001"	"2001"	"Homicide"	"3"	228	4064995	5.6
	"South Carolina"	"45"	"2002"	"2002"	"Unintentional"	"1"	31	4107795	0.8
	"South Carolina"	"45"	"2002"	"2002"	"Suicide"	"2"	304	4107795	7.4
	"South Carolina"	"45"	"2002"	"2002"	"Homicide"	"3"	227	4107795	5.5
	"South Carolina"	"45"	"2003"	"2003"	"Unintentional"	"1"	24	4150297	0.6
	"South Carolina"	"45"	"2003"	"2003"	"Suicide"	"2"	328	4150297	7.9
	"South Carolina"	"45"	"2003"	"2003"	"Homicide"	"3"	236	4150297	5.7
	"South Carolina"	"45"	"2004"	"2004"	"Unintentional"	"1"	17	4210921	0.4 (Unreliable)
	"South Carolina"	"45"	"2004"	"2004"	"Suicide"	"2"	328	4210921	7.8
	"South Carolina"	"45"	"2004"	"2004"	"Homicide"	"3"	220	4210921	5.2
	"South Carolina"	"45"	"2005"	"2005"	"Unintentional"	"1"	34	4270150	0.8
	"South Carolina"	"45"	"2005"	"2005"	"Suicide"	"2"	314	4270150	7.4
	"South Carolina"	"45"	"2005"	"2005"	"Homicide"	"3"	235	4270150	5.5
	"South Carolina"	"45"	"2006"	"2006"	"Unintentional"	"1"	17	4357847	0.4 (Unreliable)
	"South Carolina"	"45"	"2006"	"2006"	"Suicide"	"2"	315	4357847	7.2
	"South Carolina"	"45"	"2006"	"2006"	"Homicide"	"3"	274	4357847	6.3
	"South Carolina"	"45"	"2007"	"2007"	"Unintentional"	"1"	14	4444110	0.3 (Unreliable)
	"South Carolina"	"45"	"2007"	"2007"	"Suicide"	"2"	311	4444110	7.0
	"South Carolina"	"45"	"2007"	"2007"	"Homicide"	"3"	255	4444110	5.7
	"South Carolina"	"45"	"2008"	"2008"	"Unintentional"	"1"	14	4528996	0.3 (Unreliable)
	"South Carolina"	"45"	"2008"	"2008"	"Suicide"	"2"	343	4528996	7.6
	"South Carolina"	"45"	"2008"	"2008"	"Homicide"	"3"	249	4528996	5.5
